CASE_ENQUIRY_ID,OPEN_DT,DateOpened_NonPrimitiveFormat,TimeOpened,CLOSED_DT,DateClosed,TimeClosed,CASE_STATUS,CLOSURE_REASON,CASE_TITLE,SUBJECT,REASON,TYPE,QUEUE,Department,Address,fire_district,pwd_district,city_council_district,police_district,neighborhood,neighborhood_services_district,ward,precinct,land_usage,LOCATION_STREET_NAME,LOCATION_ZIPCODE,Property_Type,Property_ID,LATITUDE,LONGITUDE,Source,Geocoded_Location,GridNumberX,GridNumberY,Location,ValidLocation,OpenDay,MinuteStart,CloseDay,MinuteEnd,InitialTimeSlot,FinalTimeSlot,ExtraInitialDay,InitialTimeSlotWithExtra,Slots Duration,TotalDaysPotholeWasOpen
101001307234,2/19/2015 16:15:31,19-Feb-2015,16:15:31,4/14/2015 15:04:48,14-Apr-2015,15:04:48,Closed,Case Closed Case Resolved potholes filled,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 10B: Roxbury,PWDx,84 Winthrop St  Roxbury  MA  02119,7,10B,7,B2,Roxbury,13,Ward 8,807,R3,84 Winthrop St,2119,Address,151050,42.3246,-71.078,Constituent Call,"(42.3246, -71.078)",6,6,56,1,0,975,7,904,1,168,1,17,167,54.62833333
101001312636,2/23/2015 15:01:16,23-Feb-2015,15:01:16,2/23/2015 15:01:17,23-Feb-2015,15:01:17,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 09: East Boston,PWDx,104 Waldemar Ave  East Boston  MA  02128,1,9,1,A7,East Boston,1,Ward 1,114,R1,104 Waldemar Ave,2128,Address,141469,42.392,-71.0029,Employee Generated,"(42.392, -71.0029)",10,11,110,0,1,901,1,901,16,16,1,16,0,0.6258912037
101001313327,2/24/2015 7:32:19,24-Feb-2015,07:32:19,4/14/2015 7:59:27,14-Apr-2015,07:59:27,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 10B: Roxbury,PWDx,266 Seaver St  Dorchester  MA  02121,9,10B,7,B2,Dorchester,13,12,1207,A,266 Seaver St,2121,Address,307928,42.3063,-71.0862,Citizens Connect App,"(42.3063, -71.0862)",5,5,45,1,2,452,7,479,32,168,1,8,136,49.33295139
101001314089,2/24/2015 11:03:41,24-Feb-2015,11:03:41,2/24/2015 11:03:42,24-Feb-2015,11:03:42,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 10B: Roxbury,PWDx,INTERSECTION of E Lenox St & Reed St  Roxbury  MA,7,10B,7,D4,Roxbury,13,Ward 8,803,,INTERSECTION E Lenox St & Reed St,,Intersection,6828,42.3341,-71.0776,Employee Generated,"(42.3341, -71.0776)",6,7,66,1,2,663,2,663,36,36,2,12,0,0.4609027778
101001313614,2/24/2015 9:06:05,24-Feb-2015,09:06:05,3/2/2015 6:52:05,2-Mar-2015,06:52:05,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1C: Downtown,PWDx,355 Columbus Ave  Boston  MA  02116,4,1C,2,D4,South End,6,Ward 4,402,E,355 Columbus Ave,2116,Address,211814,42.3458,-71.0757,City Worker App,"(42.3458, -71.0757)",6,7,66,1,2,546,7,412,34,168,2,10,134,6.286168981
101001304817,2/18/2015 16:01:17,18-Feb-2015,16:01:17,3/2/2015 10:57:05,2-Mar-2015,10:57:05,Closed,Case Closed Case Resolved done,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1C: Downtown,PWDx,620 Washington St  Boston  MA  02111,3,1C,2,A1,Downtown / Financial District,4,Ward 3,308,C,620 Washington St,2111,Address,332047,42.3525,-71.0623,Citizens Connect App,"(42.3525, -71.0623)",7,8,77,1,0,961,7,657,1,168,3,17,167,12.45630787
101001051743,3/21/2014 12:40:00,21-Mar-2014,12:40:00,12/29/2015 12:09:38,29-Dec-2015,12:09:38,Closed,Case Closed. Closed date : 2015-12-29 12:09:38.577 Case Resolved Came across this service request that's been in the system for quite a while. Not sure why. I went to # 53 State Street and looked up and down both sides and could not locate the box in question. This may have been taken care of by The Highway Construction Crew. Please  please  if this box is still sinking and I was in the wrong area  please feel free to call us or notify us on the 311 app and we will be more than happy to come out and inspect and take care of the issue. Have a happy holiday. Eddie P. Street Lighting.,pb up to grade request,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_Street Light_General Lighting Request,PWDx,53 State St  Boston  MA  02109,3,1C,1,A1,Boston,3,3,306,C,53 State St,2109,Address,157026,42.3588,-71.0562,Citizens Connect App,"(42.3588, -71.0562)",7,8,77,1,0,760,7,729,1,168,5,13,167,648.5066898
101001278556,2/5/2015 16:11:13,5-Feb-2015,16:11:13,3/5/2015 11:23:28,5-Mar-2015,11:23:28,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1C: Downtown,PWDx,INTERSECTION of Huntington Ave & Massachusetts Ave  Boston  MA,4,1C,7,D4,Back Bay,14,Ward 4,405,,INTERSECTION Huntington Ave & Massachusetts Ave,,Intersection,6433,42.3427,-71.0849,Constituent Call,"(42.3427, -71.0849)",6,7,66,1,0,971,7,683,1,168,5,17,167,28.47462963
101001278916,2/5/2015 18:57:21,5-Feb-2015,18:57:21,3/5/2015 11:24:07,5-Mar-2015,11:24:07,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1C: Downtown,PWDx,INTERSECTION of Huntington Ave & Massachusetts Ave  Boston  MA,4,1C,7,D4,Back Bay,14,Ward 4,405,,INTERSECTION Huntington Ave & Massachusetts Ave,,Intersection,6433,42.3427,-71.0849,Constituent Call,"(42.3427, -71.0849)",6,7,66,1,0,1137,7,684,1,168,1,19,167,28.47508102
101001314046,2/24/2015 10:53:04,24-Feb-2015,10:53:04,3/16/2015 9:15:41,16-Mar-2015,09:15:41,Closed,Case Closed Case Noted Crews found no pot hole at this location.,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1B: North End,PWDx,INTERSECTION of Cambridge St & Irving St  Boston  MA,3,1B,1,A1,Beacon Hill,3,Ward 3,306,,INTERSECTION Cambridge St & Irving St,,Intersection,2373,42.3611,-71.0664,City Worker App,"(42.3611, -71.0664)",6,8,76,1,2,653,7,555,35,168,5,11,133,20.3858912
101001316973,2/26/2015 8:06:04,26-Feb-2015,08:06:04,3/19/2015 12:58:27,19-Mar-2015,12:58:27,Closed,Case Closed Duplicate of Existing Case,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 05: South Boston,PWDx,INTERSECTION of Dorchester Ave & Gillette Park  Boston  MA,6,5,2,C6,South Boston / South Boston Waterfront,5,Ward 6,601,,INTERSECTION Dorchester Ave & Gillette Park,,Intersection,4157,42.3442,-71.0572,City Worker App,"(42.3442, -71.0572)",7,7,67,1,4,486,7,778,81,168,1,57,87,21.54059028
101001316066,2/25/2015 12:58:57,25-Feb-2015,12:58:57,2/26/2015 12:14:28,26-Feb-2015,12:14:28,Closed,Case Closed Case Resolved 10 potholes filled,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 10B: Roxbury,PWDx,863-867 Harrison Ave  Roxbury  MA  02118,7,10B,7,D4,Roxbury,13,Ward 8,803,E,863-867 Harrison Ave,2118,Address,166051,42.3345,-71.076,City Worker App,"(42.3345, -71.076)",6,7,66,1,3,778,4,734,62,85,1,38,23,1.510046296
101001313596,2/24/2015 9:03:41,24-Feb-2015,09:03:41,3/2/2015 6:50:48,2-Mar-2015,06:50:48,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1C: Downtown,PWDx,351 Columbus Ave  Boston  MA  02116,4,1C,2,D4,South End,6,Ward 4,402,E,351 Columbus Ave,2116,Address,211810,42.3458,-71.0757,City Worker App,"(42.3458, -71.0757)",6,7,66,1,2,543,7,410,34,168,2,10,134,6.285277778
101001307812,2/19/2015 22:42:05,19-Feb-2015,22:42:05,2/24/2015 8:32:47,24-Feb-2015,08:32:47,Closed,Case Closed Case Resolved Repaired sewer line 2/21/15,BWSC Pothole,Boston Water & Sewer Commission,Pothole,BWSC Pothole,BWSC_Pothole,BWSC,8 Hull St  Boston  MA  02113,3,1B,1,A1,Downtown / Financial District,3,Ward 3,302,R3,8 Hull St,2113,Address,75941,42.3665,-71.0551,Constituent Call,"(42.3665, -71.0551)",7,9,87,1,0,1362,2,512,1,33,1,23,32,5.356099537
101001313023,2/23/2015 18:20:41,23-Feb-2015,18:20:41,3/13/2015 15:06:53,13-Mar-2015,15:06:53,Closed,Case Closed Case Resolved Done by D1 patch crew,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1C: Downtown,PWDx,INTERSECTION of Massachusetts Ave & Commonwealth Ave. Underpass  Boston  MA,4,1C,8,D4,Back Bay,14,Ward 5,509,,INTERSECTION Massachusetts Ave & Commonwealth Ave. Underpass,,Intersection,7134,42.3491,-71.0886,Citizens Connect App,"(42.3491, -71.0886)",5,8,75,1,1,1100,7,906,19,168,1,19,149,18.62978009
101001318948,2/27/2015 10:49:12,27-Feb-2015,10:49:12,2/27/2015 10:50:10,27-Feb-2015,10:50:10,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1C: Downtown,PWDx,679 Tremont St  Roxbury  MA  02118,4,1C,2,D4,South End,6,Ward 4,403,CM,679 Tremont St,2118,Address,137906,42.3416,-71.0765,City Worker App,"(42.3416, -71.0765)",6,7,66,1,5,649,5,650,107,107,1,83,0,0.4515046296
101001313677,2/24/2015 9:19:28,24-Feb-2015,09:19:28,3/10/2015 6:43:17,10-Mar-2015,06:43:17,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 03: North Dorchester,PWDx,INTERSECTION of Belden St & Dudley St  Dorchester  MA,7,3,7,B2,Dorchester,13,Ward 7,710,,INTERSECTION Belden St & Dudley St,,Intersection,1213,42.3175,-71.0662,City Worker App,"(42.3175, -71.0662)",6,5,46,1,2,559,7,403,34,168,1,10,134,14.28005787
101001308624,2/20/2015 12:15:13,20-Feb-2015,12:15:13,3/5/2015 10:11:14,5-Mar-2015,10:11:14,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1C: Downtown,PWDx,INTERSECTION of Berkeley St & E Berkeley St  Roxbury  MA,4,1C,2,D4,South End,4,Ward 3,307,,INTERSECTION Berkeley St & E Berkeley St,,Intersection,1364,42.3453,-71.0698,City Worker App,"(42.3453, -71.0698)",6,7,66,1,0,735,7,611,1,168,4,13,167,13.42446759
101001309498,2/20/2015 20:26:33,20-Feb-2015,20:26:33,3/16/2015 9:13:28,16-Mar-2015,09:13:28,Closed,Case Closed Case Noted Crews found no pot hole at this location,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1B: North End,PWDx,INTERSECTION of North St & Surface Rd  Boston  MA,3,1B,1,A1,Downtown / Financial District,3,Ward 3,303,,INTERSECTION North St & Surface Rd,,Intersection,7618,42.3616,-71.0552,Constituent Call,"(42.3616, -71.0552)",7,9,87,1,0,1226,7,553,1,168,1,21,167,24.38435185
101001315817,2/25/2015 11:03:48,25-Feb-2015,11:03:48,3/2/2015 11:03:33,2-Mar-2015,11:03:33,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1C: Downtown,PWDx,INTERSECTION of Beach St & Knapp St  Boston  MA,4,1C,2,A1,Downtown / Financial District,4,Ward 3,308,,INTERSECTION Beach St & Knapp St,,Intersection,1055,42.3515,-71.0622,City Worker App,"(42.3515, -71.0622)",7,8,77,1,3,663,7,663,60,168,1,36,108,5.460798611
101001306846,2/19/2015 13:29:51,19-Feb-2015,13:29:51,3/10/2015 13:38:20,10-Mar-2015,13:38:20,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1B: North End,PWDx,236 Commercial St  Boston  MA  02109,3,1B,1,A1,Downtown / Financial District,3,Ward 3,301,CM,236 Commercial St,2109,Address,163686,42.3638,-71.0515,Constituent Call,"(42.3638, -71.0515)",7,9,87,1,0,809,7,818,1,168,1,14,167,19.56828704
101001313869,2/24/2015 10:06:06,24-Feb-2015,10:06:06,2/27/2015 13:54:50,27-Feb-2015,13:54:50,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1A: Charlestown,PWDx,INTERSECTION of Chelsea St & Rutherford Ave  Charlestown  MA,3,1A,1,A15,Charlestown,2,Ward 2,201,,INTERSECTION Chelsea St & Rutherford Ave,,Intersection,2852,42.3712,-71.062,Constituent Call,"(42.3712, -71.062)",7,9,87,1,2,606,5,834,35,111,4,11,76,3.57974537
101001315809,2/25/2015 11:00:10,25-Feb-2015,11:00:10,2/26/2015 8:40:33,26-Feb-2015,08:40:33,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1C: Downtown,PWDx,553 Columbus Ave  Roxbury  MA  02118,4,1C,7,D4,South End,6,Ward 4,404,CM,553 Columbus Ave,2118,Address,35963,42.3415,-71.0811,City Worker App,"(42.3415, -71.0811)",6,7,66,1,3,660,4,520,60,81,5,12,21,1.361493056
101001315821,2/25/2015 11:05:41,25-Feb-2015,11:05:41,3/2/2015 10:47:48,2-Mar-2015,10:47:48,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1C: Downtown,PWDx,40-14 Beach St  Boston  MA  02111,4,1C,2,A1,Downtown / Financial District,4,Ward 3,308,C,40-14 Beach St,2111,Address,160953,42.3517,-71.0619,City Worker App,"(42.3517, -71.0619)",7,8,77,1,3,665,7,647,60,168,3,12,108,5.449861111
101001305762,2/19/2015 8:11:43,19-Feb-2015,08:11:43,3/20/2015 8:16:30,20-Mar-2015,08:16:30,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 05: South Boston,PWDx,803 E Broadway  South Boston  MA  02127,6,5,2,C6,South Boston / South Boston Waterfront,5,Ward 6,608,R2,803 E Broadway,2127,Address,21213,42.3355,-71.0325,City Worker App,"(42.3355, -71.0325)",8,7,68,1,0,491,7,496,1,168,1,9,167,29.34479167
101001285705,2/10/2015 13:59:24,10-Feb-2015,13:59:24,3/3/2015 11:51:49,3-Mar-2015,11:51:49,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1C: Downtown,PWDx,INTERSECTION of E Berkeley St & Harrison Ave  Roxbury  MA,4,1C,2,D4,South End,4,Ward 3,307,,INTERSECTION E Berkeley St & Harrison Ave,,Intersection,1370,42.3435,-71.0644,Self Service,"(42.3435, -71.0644)",7,7,67,1,0,839,7,711,1,168,1,14,167,21.49431713
101001317504,2/26/2015 11:01:14,26-Feb-2015,11:01:14,3/18/2015 9:47:23,18-Mar-2015,09:47:23,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1C: Downtown,PWDx,163 Beacon St  Boston  MA  02116,4,1C,8,D4,Back Bay,14,Ward 5,506,CM,163 Beacon St,2116,Address,9713,42.3544,-71.0754,City Worker App,"(42.3544, -71.0754)",6,8,76,1,4,661,7,587,84,168,1,60,84,20.40790509
101001267115,2/2/2015 10:26:07,2-Feb-2015,10:26:07,3/5/2015 11:22:28,5-Mar-2015,11:22:28,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1C: Downtown,PWDx,INTERSECTION of Huntington Ave & Massachusetts Ave  Boston  MA,4,1C,7,D4,Back Bay,14,Ward 4,405,,INTERSECTION Huntington Ave & Massachusetts Ave,,Intersection,6433,42.3427,-71.0849,Constituent Call,"(42.3427, -71.0849)",6,7,66,1,0,626,7,682,1,168,5,11,167,31.47393519
101001313791,2/24/2015 9:46:42,24-Feb-2015,09:46:42,2/24/2015 9:46:42,24-Feb-2015,09:46:42,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 09: East Boston,PWDx,1115 Saratoga St  East Boston  MA  02128,1,9,1,A7,East Boston,1,Ward 1,112,R2,1115 Saratoga St,2128,Address,122443,42.3847,-71.0019,Employee Generated,"(42.3847, -71.0019)",10,10,100,1,2,586,2,586,34,34,4,10,0,0.4074305556
101001317323,2/26/2015 10:04:17,26-Feb-2015,10:04:17,2/26/2015 10:05:47,26-Feb-2015,10:05:47,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1C: Downtown,PWDx,334 Massachusetts Ave  Boston  MA  02115,4,1C,7,D4,Back Bay,14,Ward 4,405,EA,334 Massachusetts Ave,2115,Address,156790,42.3426,-71.0842,City Worker App,"(42.3426, -71.0842)",6,7,66,1,4,604,4,605,83,83,1,59,0,0.4206828704
101001292367,2/12/2015 20:48:50,12-Feb-2015,20:48:50,3/24/2015 10:35:40,24-Mar-2015,10:35:40,Closed,Case Closed Case Resolved pot hole patched,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 05: South Boston,PWDx,INTERSECTION of Fargo St & Summer St  Boston  MA,6,5,2,C6,South Boston / South Boston Waterfront,5,Ward 6,604,,INTERSECTION Fargo St & Summer St,,Intersection,4802,42.3445,-71.0396,Citizens Connect App,"(42.3445, -71.0396)",8,7,68,1,0,1248,7,635,1,168,1,21,167,40.44143519
101001289933,2/11/2015 23:29:46,11-Feb-2015,23:29:46,3/24/2015 10:05:47,24-Mar-2015,10:05:47,Closed,Case Closed Case Resolved no pot hole  needs better location,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 05: South Boston,PWDx,INTERSECTION of L St & William J Day Blvd  South Boston  MA,6,5,2,C6,South Boston / South Boston Waterfront,5,Ward 7,701,,INTERSECTION L St & William J Day Blvd,,Intersection,6696,42.3294,-71.0352,Citizens Connect App,"(42.3294, -71.0352)",8,6,58,1,0,1409,7,605,1,168,5,24,167,41.42068287
101001314088,2/24/2015 11:03:38,24-Feb-2015,11:03:38,2/24/2015 11:03:39,24-Feb-2015,11:03:39,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 10B: Roxbury,PWDx,INTERSECTION of E Lenox St & Reed St  Roxbury  MA,7,10B,7,D4,Roxbury,13,Ward 8,803,,INTERSECTION E Lenox St & Reed St,,Intersection,6828,42.3341,-71.0776,Employee Generated,"(42.3341, -71.0776)",6,7,66,1,2,663,2,663,36,36,1,12,0,0.4608680556
101001314087,2/24/2015 11:03:35,24-Feb-2015,11:03:35,2/24/2015 11:03:36,24-Feb-2015,11:03:36,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 10B: Roxbury,PWDx,INTERSECTION of E Lenox St & Reed St  Roxbury  MA,7,10B,7,D4,Roxbury,13,Ward 8,803,,INTERSECTION E Lenox St & Reed St,,Intersection,6828,42.3341,-71.0776,Employee Generated,"(42.3341, -71.0776)",6,7,66,1,2,663,2,663,36,36,3,12,0,0.4608333333
101001276343,2/4/2015 20:13:18,4-Feb-2015,20:13:18,2/27/2015 12:44:30,27-Feb-2015,12:44:30,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1A: Charlestown,PWDx,INTERSECTION of Mystic Ave & Sherman St  Charlestown  MA,3,1A,1,A15,Charlestown,2,Ward 2,207,,INTERSECTION Mystic Ave & Sherman St,,Intersection,7477,42.3862,-71.0767,Constituent Call,"(42.3862, -71.0767)",6,10,96,1,0,1213,5,764,1,109,1,21,108,23.53090278
101001315803,2/25/2015 10:58:54,25-Feb-2015,10:58:54,3/5/2015 7:56:05,5-Mar-2015,07:56:05,Closed,Case Closed Case Resolved The CIU Inspector contacted BWSC and had them put mix around the casting.    This job is complete.,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_Contractor Complaints,PWDx,INTERSECTION of Harrison Ave & Oxford Pl  Boston  MA,4,1C,2,A1,Downtown / Financial District,4,Ward 3,308,,INTERSECTION Harrison Ave & Oxford Pl,,Intersection,5710,42.352,-71.0612,City Worker App,"(42.352, -71.0612)",7,8,77,1,3,658,7,476,60,168,1,36,108,8.330613426
101001266209,1/31/2015 19:35:17,31-Jan-2015,19:35:17,3/5/2015 11:22:14,5-Mar-2015,11:22:14,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1C: Downtown,PWDx,INTERSECTION of Huntington Ave & Massachusetts Ave  Boston  MA,4,1C,7,D4,Back Bay,14,Ward 4,405,,INTERSECTION Huntington Ave & Massachusetts Ave,,Intersection,6433,42.3427,-71.0849,Citizens Connect App,"(42.3427, -71.0849)",6,7,66,1,0,1175,7,682,1,168,1,20,167,33.47377315
101001313588,2/24/2015 9:02:24,24-Feb-2015,09:02:24,2/25/2015 8:53:38,25-Feb-2015,08:53:38,Closed,Case Closed Duplicate of Existing Case,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1C: Downtown,PWDx,345 Columbus Ave  Boston  MA  02116,4,1C,2,D4,South End,6,Ward 4,402,E,345 Columbus Ave,2116,Address,211806,42.3458,-71.0756,City Worker App,"(42.3458, -71.0756)",6,7,66,1,2,542,3,533,34,57,1,10,23,1.370578704
